brand_id,path,value
BRD_20161241,extracted_raw.exit_risk.franchisor_termination_grounds.source_quote,"3) 계약 갱신 거절(종료) 사유
당사가 가맹계약의 갱신요구를 거절할 수 있는 사유는 다음과 같습니다.
갱신요구 거절 사유 계약조항
① 가맹본부는 가맹점사업자가 가맹계약기간 만료 전 180일부터 90일까지 사이에 가맹계약의
갱신을 요구하는 경우 정당한 사유 없이 이를 거절하지 못한다. 다만, 다음 각 호의 어느
하나에 해당하는 경우에는 그러하지 아니하다.
1. 가맹점사업자가 가맹계약상의 가맹금 등의 지급의무를 지키지 아니한 경우
2. 다른 가맹점사업자에게 통상적으로 적용되는 계약조건이나 영업방침을 가맹점사업자가
수락하지 아니한 경우
3. 가맹사업의 유지를 위하여 필요하다고 인정되는 것으로서 다음 각 목의 어느 하나에
해당하는 가맹본부의 중요한 영업방침을 가맹점사업자가 지키지 아니한 경우
가. 가맹점의 운영에 필요한 점포ㆍ설비의 확보나 법령상 필요한 자격ㆍ면허ㆍ허가의
취득에 관한 사항 제8조
나. 판매하는 상품이나 용역의 품질을 유지하기 위하여 필요한 제조공법 또는
서비스기법의 준수에 관한 사항
다. 그 밖에 가맹점사업자가 가맹사업을 정상적으로 유지하기 위하여 필요하다고
인정되는 것으로서 다음 1)부터 2)에서 정하는 사항
1) 가맹본부의 가맹사업 경영에 필수적인 지식재산권의 보호에 관한 사항
- 37 -
2) 가맹본부가 가맹점사업자에게 정기적으로 실시하는 교육ㆍ훈련의 준수에 관한
사항. 다만, 가맹점사업자가 부담하는 교육ㆍ훈련 비용이 같은 업종의 다른 가맹본부가
통상적으로 요구하는 비용보다 뚜렷하게 높은 경우는 제외한다.
② 가맹점사업자의 계약갱신요구권은 최초 가맹계약기간을 포함한 전체 가맹계약기간이
10년을 초과하지 아니하는 범위 내에서만 행사할 수 있다.
③ 가맹본부가 제1항에 따른 갱신 요구를 거절하는 경우에는 그 요구를 받은 날부터 15일
이내에 가맹점사업자에게 거절 사유를 적어 서면으로 통지하여야 한다.
④ 가맹본부가 제3항의 거절 통지를 하지 아니하거나 가맹계약기간 만료 전 180일부터
90일까지 사이에 가맹점사업자에게 조건의 변경에 대한 통지나 가맹계약을 갱신하지
아니한다는 사실의 통지를 서면으로 하지 아니하는 경우에는 계약 만료 전의 가맹계약과
같은 조건으로 다시 가맹계약을 체결한 것으로 본다. 다만, 가맹점사업자가 계약이 만료되는
날부터 60일 전까지 이의를 제기하거나 가맹본부나 가맹점사업자에게 천재지변이나 그 밖에
다음 각호에서 부득이한 사유가 있는 경우에는 그러하지 아니하다.
1. 가맹본부나 가맹점사업자에게 파산 신청이 있거나 강제집행절차 또는 회생절차가 개시된
경우
2. 가맹본부나 가맹점사업자가 발행한 어음ㆍ수표가 부도 등으로 지급거절된 경우
3. 가맹점사업자에게 중대한 일신상의 사유 등이 발생하여 더 이상 가맹사업을 경영할 수
없게 된 경우
⑤ 가맹계약을 갱신하는 경우 “동” 및 실제운영자는 본 계약 제2조 제5호 다목 (4)의
계약갱신교육을 수료해야 한다. “행”의 사정으로 갱신 전 계약의 기간 만료 전에
“계약갱신교육”이 실시되지 못한 상태에서 갱신 전 계약의 기간이 만료된 경우, 계약
갱신에도 불구하고 계약갱신교육의 실시 전까지는 갱신 전 계약조건이 적용되는 것으로
본다.
4) 계약 해지 사유 및 그 절차
계약이 갱신되지 않는 경우 계약기간이 만료되면 계약은 종료되며, 당사가 귀하와의
가맹계약을 해지할 수 있는 사유는 다음과 같습니다.
가맹 계약의 해지 계약조항
① 가맹본부는 가맹계약을 해지하려는 경우에는 가맹점사업자에게 2개월 이상의 유예기간을
두고 계약의 위반 사실을 구체적으로 밝히고 이를 시정하지 아니하면 그 계약을 해지한다는
사실을 서면으로 2회 이상 통지하여야 한다. 다만, 가맹사업의 거래를 지속하기 어려운
경우로서 다음 각호에서 정하는 경우에는 그러하지 아니하다.
1. 가맹점사업자에게 파산 신청이 있거나 강제집행절차 또는 회생절차가 개시된 경우
2. 가맹점사업자가 발행한 어음ㆍ수표가 부도 등으로 지급정지된 경우
3. 천재지변, 중대한 일신상의 사유 등으로 가맹점사업자가 더 이상 가맹사업을 경영할 수
없게 된 경우
4. 가맹점사업자가 가맹점 운영과 관련되는 법령을 위반하여 다음 각 목의 어느 하나에
해당하는 행정처분을 받거나 법원 판결을 받음으로써 가맹본부의 명성이나 신용을 뚜렷이
훼손하여 가맹사업에 중대한 장애를 초래한 경우
제22조
가. 위법사실을 시정하라는 내용의 행정처분
- 38 -
나. 위법사실을 처분사유로 하는 과징금ㆍ과태료 등 부과처분
다. 위법사실을 처분사유로 하는 영업정지 명령
5. 가맹점사업자가 가맹점 운영과 관련되는 법령을 위반하여 자격ㆍ면허ㆍ허가 취소 또는
영업정지 명령(15일 이내의 영업정지 명령을 받은 경우는 제외한다) 등 그 시정이 불가능한
성격의 행정처분을 받은 경우. 다만, 법령에 근거하여 행정처분을 갈음하는 과징금 등의 부과
처분을 받은 경우는 제외한다.
6. 가맹점사업자가 법 제14조제1항 본문에 따른 가맹본부의 시정요구에 따라 위반사항을
시정한 날부터 1년(계약갱신이나 재계약된 경우에는 종전 계약기간에 속한 기간을 합산한다)
이내에 다시 같은 사항을 위반하는 경우. 다만, 가맹본부가 시정을 요구하는 서면에 다시
같은 사항을 1년 이내에 위반하는 경우에는 법 제14조제1항의 절차를 거치지 아니하고
가맹계약이 해지될 수 있다는 사실을 누락한 경우는 제외한다.
7. 가맹점사업자가 가맹점 운영과 관련된 행위로 형사처벌을 받은 경우
8. 가맹점사업자가 뚜렷이 공중의 건강이나 안전에 급박한 위해를 일으킬 염려가 있는
방법이나 형태로 가맹점을 운영하고 있으나, 행정청의 시정조치를 기다리기 어려운 경우
9. 가맹점사업자가 정당한 사유 없이 연속하여 7일 이상 영업을 중단한 경우"
BRD_20161241,extracted_raw.hidden_cost.royalty.type,없음
BRD_20161241,extracted_raw.hidden_cost.royalty.source_quote,"로열티 | (주)제너시스
비비큐 | 없음 |  |  |  | "
BRD_20161241,extracted_raw.hidden_cost.royalty.amount_or_rate,
BRD_20161241,extracted_raw.hidden_cost.fee_burden.source_quote,
BRD_20161241,extracted_raw.hidden_cost.fee_burden.card_fee_bearer,
BRD_20161241,extracted_raw.hidden_cost.fee_burden.delivery_fee_bearer,
BRD_20161241,extracted_raw.hidden_cost.advertising_fee.structure,광고비 및 판촉비를 가맹점사업자와 분담하는 기준은 [43]쪽을 참고 하십시오.
BRD_20161241,extracted_raw.hidden_cost.advertising_fee.source_quote,"10. 광고ㆍ판촉 지출 내역
당사에서 2024년에 [BBQ]와 관련하여 광고비 및 판촉비로 사용한 금액의 구체적인
내역은 다음과 같습니다. 광고비 및 판촉비를 가맹점사업자와 분담하는 기준은
[43]쪽을 참고 하십시오.
[단위: 천원]
구분 계정 금액 본사분담금 패밀리분담금
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
광고
(비공개) (비공개)
선전비
(비공개) (비공개)
(비공개) (비공개)
소계 10,694,753
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개) 33,738,466 12,637,320
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
판매
판촉비
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
소계 35,681,034
전체 소계 46,375,786 72.8% 27.2%
※ 판매촉진비는 당사 손익계산서 상 15,305,867천원에 프로모션비용 20,375,167천원을
더한 금액입니다. (감사보고서 주석으로 표기)
※ 당사는 2022년 7월 5일 부로 개정된 『광고·판촉 행사 사전동의제』에 따라
광고 50%, 판촉 70% 이상의 가맹사업자의 사전 동의를 얻어 진행하고 있습니다.
가맹점 자체적으로 집행하는 판촉비 내역은 확인이 불가능 합니다."
BRD_20161241,extracted_raw.hidden_cost.advertising_fee.franchisee_share,"광고의 경우 50% 이상의 사전 동의를 얻어 진행, 판촉 행사의 경우 70% 이상의 사전 동의를 얻어 진행"
BRD_20161241,extracted_raw.hidden_cost.advertising_fee.estimated_monthly,
BRD_20161241,extracted_raw.hidden_cost.renovation_cost.cost_bearer,가맹본부 20~40% 부담
BRD_20161241,extracted_raw.hidden_cost.renovation_cost.cycle_years,
BRD_20161241,extracted_raw.hidden_cost.renovation_cost.source_quote,"점포시설
리뉴얼 | (주)제너시스
비비큐 / 본사
등록 협력사
또는 자율
선정 업체 | 공사견적을 기준으로
하되, 당사는20∼40%의
비용을 부담할 수
있습니다. | 공사개시 전
비용정산 |  |  | 단, 가맹사업법
제12조의2, 제2항
각호에 해당되는
경우에는 예외로 함"
BRD_20161241,extracted_raw.hidden_cost.renovation_cost.estimated_cost,
BRD_20161241,extracted_raw.hidden_cost.other_hidden_costs.items[0].name,지연이자
BRD_20161241,extracted_raw.hidden_cost.other_hidden_costs.items[0].amount,연 12%
BRD_20161241,extracted_raw.hidden_cost.other_hidden_costs.items[0].conditions,"물품대금, 공사대금, 광고비등 지급기일의 다음날부터 지급하는날까지"
BRD_20161241,extracted_raw.hidden_cost.other_hidden_costs.items[1].name,모바일 상품권 수수료
BRD_20161241,extracted_raw.hidden_cost.other_hidden_costs.items[1].amount,100%
BRD_20161241,extracted_raw.hidden_cost.other_hidden_costs.items[1].conditions,제휴업체에서 가맹점으로 수수료 공제 후 직접 정산
BRD_20161241,extracted_raw.hidden_cost.other_hidden_costs.source_quote,"지연이자 | (주)제너시스
비비큐 | 연 12% | 지급기일의
다음날부터
지급하는날까지 |  |  | 물품대금, 공사대금,
광고비등
모바일
상품권
수수료 | 협력업체
외 | 100% | 매일 또는
주 1회 |  |  | 제휴업체에서
가맹점으로 수수료
공제 후 직접 정산"
BRD_20161241,extracted_raw.hidden_cost.differential_margin.disclosed,false
BRD_20161241,extracted_raw.hidden_cost.differential_margin.source_quote,"2) 구입요구 품목 구입을 통한 가맹금 지급
가맹점사업자가 필수품목(강제, 권장)의 거래를 통해 당사에 지급하는 대가 중 적
정한 도매가격을 넘는 대가(이하 “차액 가맹금”이라 한다)의 2024년도 평균 규모는
다음과 같습니다.
(단위: 천원, %)
이 항목에 기재된 내용(중 일부)은 개인정보ㆍ영업비밀에 해당할 소지가 있어, 일
반 국민에는 공개되지 않습니다. 비공개된 내용을 확인하고자 하는 경우, 가맹본
부에 정보공개서 원본 제공을 요청하시기 바랍니다. - 서울특별시장"
BRD_20161241,extracted_raw.hidden_cost.differential_margin.rate_or_detail,비공개
BRD_20161241,extracted_raw.hidden_cost.mandatory_purchases.exists,true
BRD_20161241,extracted_raw.hidden_cost.mandatory_purchases.item_count,
BRD_20161241,extracted_raw.hidden_cost.mandatory_purchases.source_quote,"1. 물품 구입 및 임차에 대한 사항
1) 귀하가 [BBQ] 를 시작하거나 경영하기 위하여 필요한 부동산ㆍ용역ㆍ설비ㆍ상품
ㆍ원재료 또는 부재료 등의 구입 또는 임차와 관련하여, 당사 또는 당사가 지정
하는 자와 거래해야 할 품목은 다음과 같습니다.
가) 물품구입 및 임차 현황
이 항목에 기재된 내용(중 일부)은 개인정보ㆍ영업비밀에 해당할 소지가 있어, 일
반 국민에는 공개되지 않습니다. 비공개된 내용을 확인하고자 하는 경우, 가맹본
부에 정보공개서 원본 제공을 요청하시기 바랍니다. - 서울특별시장"
BRD_20161241,extracted_raw.hidden_cost.mandatory_purchases.forced_or_recommended,당사가 지정하는 자와 거래해야 할 품목
BRD_20161241,extracted_raw.hidden_cost.related_party_profit.detail,
BRD_20161241,extracted_raw.hidden_cost.related_party_profit.exists,false
BRD_20161241,extracted_raw.hidden_cost.related_party_profit.source_quote,"2) 특수관계인의 경제적 이익
귀하가 [BBQ] 를 시작하거나 경영하기 위하여 당사가 거래할 것을 강제하는 부동
산ㆍ용역ㆍ설비ㆍ상품ㆍ원재료 또는 부재료 등의 구입 또는 임차와 관련하여, 당
사의 특수관계인은 다음과 같은 경제적 이익을 수취하고 있습니다.
경제적 이익의 대상이 되는 경제적 이익의
명칭 관계 비고
상품 또는 용역의 명칭 내용
해당사항 없음"
BRD_20161241,extracted_raw.hidden_cost.system_maintenance_fee.items[0].name,POS 등 사용료
BRD_20161241,extracted_raw.hidden_cost.system_maintenance_fee.items[0].payer,가맹점사업자
BRD_20161241,extracted_raw.hidden_cost.system_maintenance_fee.items[0].amount,"월 18.0 (4월까지), 월 16.5 (5월부터)"
BRD_20161241,extracted_raw.hidden_cost.system_maintenance_fee.items[0].period,"매월 5, 15, 25일 중 선택"
BRD_20161241,extracted_raw.hidden_cost.system_maintenance_fee.exists,true
BRD_20161241,extracted_raw.hidden_cost.system_maintenance_fee.source_quote,"POS 등 ~4월 : 월 18.0 매월 5, 15, 지급기일은 매장
협력업체
사용료 등 5월~ : 월 16.5 25일 중 선택 자율 선택
모바일 제휴업체에서
매일 또는
상품권 협력업체 100% 가맹점으로 수수료
외 주 1회
수수료 공제 후 직접 정산"
BRD_20161241,extracted_raw.hidden_cost.post_opening_education_cost.frequency,"개점 후 1년 이상 경과 시 보수교육 실시, 1년 미만이라도 경영지도 점검 시 위생불량 및 조리 매뉴얼 미준수 등의 사유 발생 시 보수교육 명할 수 있음."
BRD_20161241,extracted_raw.hidden_cost.post_opening_education_cost.cost_bearer,"유상 진행이 원칙, 상황에 따라 무상 지원 가능"
BRD_20161241,extracted_raw.hidden_cost.post_opening_education_cost.source_quote,"4) 당사는 가맹점사업자에게 가맹사업의 지속적인 영위를 위해 가맹점 개점 후 1년
이상 경과 시 당사의 연수원에서 보수교육을 실시하고 있습니다.
5) 단, 1년이 경과하지 않더라도 당사의 경영지도에 의한 가맹점 점검 시 위생불량 및
조리 매뉴얼 미준수 등의 사유가 발생할 시에는 당사는 보수교육을 명할 수 있습니다.
6) 보수교육은 유상으로 진행하는 것을 원칙으로 하되, 상황에 따라 무상으로 지원
될 수 있습니다."
BRD_20161241,extracted_raw.hidden_cost.post_opening_education_cost.cost_per_session,
BRD_20161241,exit_risk.grade,보통
BRD_20161241,exit_risk.factors[0],"최초 계약기간 2년, 갱신 2년으로 운영"
BRD_20161241,exit_risk.factors[1],계약 해지 시 채무 상환 지연에 대해 연 12%의 지연이자 적용
BRD_20161241,exit_risk.factors[2],가맹점 운영권 양도 시 본사 지급 비용 없음
BRD_20161241,exit_risk.sources[0].field,franchise_fee_refund
BRD_20161241,exit_risk.sources[0].quote,"(가) 가입비
가입비는 [BBQ] 영업표지의 최초 사용허락의 개시 및 가맹사업 운영 노하우 전수
에 대한 1회성 대가로서 계약체결 시 가맹점사업자가 당사에 지급하는 금원입니다.
지급기한은 계약 체결 후 3일이내로서, 영업 개시 이전까지 계약을 해지할 경우
당사에서 정한 위약금을 공제하고 반환되나 가맹사업거래의 공정화에 관한 법률
제10조(가맹금의 반환)에 의해 법에서 정한 조건에 부합하지 않는 경우 반환되지
않습니다.
(나) 교육비
교육비는 가맹점사업자가 가맹사업을 영위하기 위해 필요한 상품조리 및 가맹점
운영 등에 대한 기본지식 습득 및 기술이전을 위하여 당사 연수원에 입소하여 교육을
받을 때 소요되는 경비(강사료, 숙박비, 교재비, 실습재료비 등)로서 당사에 지급하는
금원입니다.
지급기한은 교육신청 후 3일 이내로서, 교육시작 1일 이전까지 계약을 해지할 경우
당사에서 정한 위약금을 공제하고 반환되나 가맹사업거래의 공정화에 관한 법률
제10조(가맹금의 반환)에 의해 법에서 정한 조건에 부합하지 않는 경우 반환되지
않습니다."
BRD_20161241,exit_risk.sources[0].section,Ⅳ
BRD_20161241,exit_risk.sources[1].field,deposit_refund
BRD_20161241,exit_risk.sources[1].quote,"2) 보증금은 다음 표의 내용과 같습니다. 보증금은 계약 종료 시 전액이 귀하에게
반환되는 대가입니다. 다만, 귀하의 귀책사유가 있는 경우에는 그러하지 아니합니다.
(단위 : 천원)
구분 금액 지급 기한 가맹점사업자의 귀책사유 비고
5.000(BSK)
5.000(올리브치킨) 1)철거 및 원상회복
계약종료 후 가맹계약서에 정한
계약이행 5,000(올리브치킨카페) 2)온라인채널 정산
의무를 이행하지 못한 손해배상
보증금 5,000(치킨&비어) 3)상기 1),2)항 완료
등의 사유
5,000(프리미엄카페) 후 7일 이내 지급
5,000(빌리지)
- 17 -
구분 | 금액 | 지급 기한 | 가맹점사업자의 귀책사유 | 비고
계약이행
보증금 | 5.000(BSK)
5.000(올리브치킨)
5,000(올리브치킨카페)
5,000(치킨&비어)
5,000(프리미엄카페)
5,000(빌리지) | 1)철거 및 원상회복
2)온라인채널 정산
3)상기 1),2)항 완료
후 7일 이내 지급 | 계약종료 후 가맹계약서에 정한
의무를 이행하지 못한 손해배상
등의 사유 | 

(가) 계약이행보증금은 계약이 종료되거나 해지된 경우에 가맹점사업자가 가맹계약서에
정한 의무를 이행하지 못한 경우의 손해배상액을 담보하기 위한 것으로서,
가맹점사업자가 당사에 지급하는 금원입니다.
(나) 계약이행보증금은 계약이 종료되거나 해지된 경우에 가맹점사업자가 가맹계약
서에서 정한 의무(간판 철거, 매뉴얼 반납 등) 및 조치가 완료된 후에 잔금이
반환되며, 가맹점사업자는 계약이행보증금에 대한 이자를 청구할 수 없습니다."
BRD_20161241,exit_risk.sources[1].section,Ⅳ
BRD_20161241,exit_risk.sources[2].field,contract_term
BRD_20161241,exit_risk.sources[2].quote,"1) 가맹계약의 기간
최초 계약기간은 계약체결일로부터 2년이며, 갱신의 경우 계약기간은 2년입니다.
2) 계약 연장이나 재계약, 또는 계약 종료에 필요한 절차
가맹사업거래의 공정화에 관한 법률 제13조 및 같은법 시행령 제14조에 따라 귀
하에게는 가맹계약의 갱신을 요구할 수 있는 권리가 최초 계약일로부터 10년간
주어집니다. 구체적인 절차는 다음과 같습니다."
BRD_20161241,exit_risk.sources[2].section,Ⅴ
BRD_20161241,exit_risk.sources[3].field,termination_penalty
BRD_20161241,exit_risk.sources[3].quote,"4) 계약 종료 후의 조치 사항
(가) 계약이 해지되거나 종료되면 가맹점사업자는 계약해지일 또는 종료일로부터 10일
이내 당사에 대한 채무 전액을 당사에 지급하여야 합니다. 위 채무상환이 지연되는
경우에 가맹점사업자는 위 지급일의 다음날로부터 변제일 까지 연체된 채무액의
연 12%에 해당하는 지연이자를 가산하여 지급하여야 합니다."
BRD_20161241,exit_risk.sources[3].section,Ⅴ
BRD_20161241,exit_risk.sources[4].field,franchisor_termination_grounds
BRD_20161241,exit_risk.sources[4].quote,"3) 계약 갱신 거절(종료) 사유
당사가 가맹계약의 갱신요구를 거절할 수 있는 사유는 다음과 같습니다.
갱신요구 거절 사유 계약조항
① 가맹본부는 가맹점사업자가 가맹계약기간 만료 전 180일부터 90일까지 사이에 가맹계약의
갱신을 요구하는 경우 정당한 사유 없이 이를 거절하지 못한다. 다만, 다음 각 호의 어느
하나에 해당하는 경우에는 그러하지 아니하다.
1. 가맹점사업자가 가맹계약상의 가맹금 등의 지급의무를 지키지 아니한 경우
2. 다른 가맹점사업자에게 통상적으로 적용되는 계약조건이나 영업방침을 가맹점사업자가
수락하지 아니한 경우
3. 가맹사업의 유지를 위하여 필요하다고 인정되는 것으로서 다음 각 목의 어느 하나에
해당하는 가맹본부의 중요한 영업방침을 가맹점사업자가 지키지 아니한 경우
가. 가맹점의 운영에 필요한 점포ㆍ설비의 확보나 법령상 필요한 자격ㆍ면허ㆍ허가의
취득에 관한 사항 제8조
나. 판매하는 상품이나 용역의 품질을 유지하기 위하여 필요한 제조공법 또는
서비스기법의 준수에 관한 사항
다. 그 밖에 가맹점사업자가 가맹사업을 정상적으로 유지하기 위하여 필요하다고
인정되는 것으로서 다음 1)부터 2)에서 정하는 사항
1) 가맹본부의 가맹사업 경영에 필수적인 지식재산권의 보호에 관한 사항
- 37 -
2) 가맹본부가 가맹점사업자에게 정기적으로 실시하는 교육ㆍ훈련의 준수에 관한
사항. 다만, 가맹점사업자가 부담하는 교육ㆍ훈련 비용이 같은 업종의 다른 가맹본부가
통상적으로 요구하는 비용보다 뚜렷하게 높은 경우는 제외한다.
② 가맹점사업자의 계약갱신요구권은 최초 가맹계약기간을 포함한 전체 가맹계약기간이
10년을 초과하지 아니하는 범위 내에서만 행사할 수 있다.
③ 가맹본부가 제1항에 따른 갱신 요구를 거절하는 경우에는 그 요구를 받은 날부터 15일
이내에 가맹점사업자에게 거절 사유를 적어 서면으로 통지하여야 한다.
④ 가맹본부가 제3항의 거절 통지를 하지 아니하거나 가맹계약기간 만료 전 180일부터
90일까지 사이에 가맹점사업자에게 조건의 변경에 대한 통지나 가맹계약을 갱신하지
아니한다는 사실의 통지를 서면으로 하지 아니하는 경우에는 계약 만료 전의 가맹계약과
같은 조건으로 다시 가맹계약을 체결한 것으로 본다. 다만, 가맹점사업자가 계약이 만료되는
날부터 60일 전까지 이의를 제기하거나 가맹본부나 가맹점사업자에게 천재지변이나 그 밖에
다음 각호에서 부득이한 사유가 있는 경우에는 그러하지 아니하다.
1. 가맹본부나 가맹점사업자에게 파산 신청이 있거나 강제집행절차 또는 회생절차가 개시된
경우
2. 가맹본부나 가맹점사업자가 발행한 어음ㆍ수표가 부도 등으로 지급거절된 경우
3. 가맹점사업자에게 중대한 일신상의 사유 등이 발생하여 더 이상 가맹사업을 경영할 수
없게 된 경우
⑤ 가맹계약을 갱신하는 경우 “동” 및 실제운영자는 본 계약 제2조 제5호 다목 (4)의
계약갱신교육을 수료해야 한다. “행”의 사정으로 갱신 전 계약의 기간 만료 전에
“계약갱신교육”이 실시되지 못한 상태에서 갱신 전 계약의 기간이 만료된 경우, 계약
갱신에도 불구하고 계약갱신교육의 실시 전까지는 갱신 전 계약조건이 적용되는 것으로
본다.
4) 계약 해지 사유 및 그 절차
계약이 갱신되지 않는 경우 계약기간이 만료되면 계약은 종료되며, 당사가 귀하와의
가맹계약을 해지할 수 있는 사유는 다음과 같습니다.
가맹 계약의 해지 계약조항
① 가맹본부는 가맹계약을 해지하려는 경우에는 가맹점사업자에게 2개월 이상의 유예기간을
두고 계약의 위반 사실을 구체적으로 밝히고 이를 시정하지 아니하면 그 계약을 해지한다는
사실을 서면으로 2회 이상 통지하여야 한다. 다만, 가맹사업의 거래를 지속하기 어려운
경우로서 다음 각호에서 정하는 경우에는 그러하지 아니하다.
1. 가맹점사업자에게 파산 신청이 있거나 강제집행절차 또는 회생절차가 개시된 경우
2. 가맹점사업자가 발행한 어음ㆍ수표가 부도 등으로 지급정지된 경우
3. 천재지변, 중대한 일신상의 사유 등으로 가맹점사업자가 더 이상 가맹사업을 경영할 수
없게 된 경우
4. 가맹점사업자가 가맹점 운영과 관련되는 법령을 위반하여 다음 각 목의 어느 하나에
해당하는 행정처분을 받거나 법원 판결을 받음으로써 가맹본부의 명성이나 신용을 뚜렷이
훼손하여 가맹사업에 중대한 장애를 초래한 경우
제22조
가. 위법사실을 시정하라는 내용의 행정처분
- 38 -
나. 위법사실을 처분사유로 하는 과징금ㆍ과태료 등 부과처분
다. 위법사실을 처분사유로 하는 영업정지 명령
5. 가맹점사업자가 가맹점 운영과 관련되는 법령을 위반하여 자격ㆍ면허ㆍ허가 취소 또는
영업정지 명령(15일 이내의 영업정지 명령을 받은 경우는 제외한다) 등 그 시정이 불가능한
성격의 행정처분을 받은 경우. 다만, 법령에 근거하여 행정처분을 갈음하는 과징금 등의 부과
처분을 받은 경우는 제외한다.
6. 가맹점사업자가 법 제14조제1항 본문에 따른 가맹본부의 시정요구에 따라 위반사항을
시정한 날부터 1년(계약갱신이나 재계약된 경우에는 종전 계약기간에 속한 기간을 합산한다)
이내에 다시 같은 사항을 위반하는 경우. 다만, 가맹본부가 시정을 요구하는 서면에 다시
같은 사항을 1년 이내에 위반하는 경우에는 법 제14조제1항의 절차를 거치지 아니하고
가맹계약이 해지될 수 있다는 사실을 누락한 경우는 제외한다.
7. 가맹점사업자가 가맹점 운영과 관련된 행위로 형사처벌을 받은 경우
8. 가맹점사업자가 뚜렷이 공중의 건강이나 안전에 급박한 위해를 일으킬 염려가 있는
방법이나 형태로 가맹점을 운영하고 있으나, 행정청의 시정조치를 기다리기 어려운 경우
9. 가맹점사업자가 정당한 사유 없이 연속하여 7일 이상 영업을 중단한 경우"
BRD_20161241,exit_risk.sources[4].section,Ⅴ
BRD_20161241,exit_risk.sources[5].field,transfer_conditions
BRD_20161241,exit_risk.sources[5].quote,"3) 가맹점 운영권 양도 과정의 부담
귀하가 운영하는 가맹점의 운영권을 다른 사람에게 양도할 경우에는 귀하가 당
사에 지급해야 할 비용은 없습니다. 다만, 양수인은 가맹점을 운영하기 위하여 요
구되는 교육을 받아야 하며 이에 필요한 교육비를 지급하여야 합니다. 또한 양
수인이 새로운 가맹계약 체결을 선택하신 경우 최초 가맹금과 계약이행보증금도
당사에 지급하여야 합니다.
2) 가맹점 운영권의 양도
(가) 귀하가 가맹점운영권을 다른 사업자에게 양도하기 위해서는 당사에게 서면으
로 그 사실을 통지하여야 하며, 자세한 내용은 다음과 같습니다.
양도 가능 조건 양도 절차 비고
가맹점사업자가 서면으로 양도 통지
양수인이 당사가 정한 → 당사 운영팀 검토
문의: 운영팀
가맹점운영기준을준수할 것 → 양도인, 양수인, 가맹본부의 양수도 계약 체결
→ 가맹점운영권 이전 완료
(나) 당사는 양도승인 시 양도자의 계약 잔여기간 동안 기존점포의 운영을 승계하
며, 계약기간 종료 후에는 신규계약에 준합니다. 또는 양수인이 신규 가맹
계약 체결을 선택할 수 있습니다."
BRD_20161241,exit_risk.sources[5].section,Ⅴ
BRD_20161241,exit_risk.sources[6].field,interior_self_construction
BRD_20161241,exit_risk.sources[6].quote,"인테리어 | ㈜제너시스
비비큐 /
본사 등록
협력사
또는 자율
선정 업체 | 14,080 | 1,760 | 공사개시 전
착수금으로 50%
이상 납입하며
공사가 종료되면
공사완료보고서
작성 후 3일 이내
공사 잔금 입금 | 공사 시작
전 본사의
귀책으로
가맹계약이
취소된
경우 | 실제 공사시 금액
과는 다소 차이가
있을 수 있음
본사 납입분은 평
형별 차이 발생"
BRD_20161241,exit_risk.sources[6].section,Ⅳ
BRD_20161241,exit_risk.sources[7].field,renovation_obligation
BRD_20161241,exit_risk.sources[7].quote,"점포시설
리뉴얼 | (주)제너시스
비비큐 / 본사
등록 협력사
또는 자율
선정 업체 | 공사견적을 기준으로
하되, 당사는20∼40%의
비용을 부담할 수
있습니다. | 공사개시 전
비용정산 |  |  | 단, 가맹사업법
제12조의2, 제2항
각호에 해당되는
경우에는 예외로 함"
BRD_20161241,exit_risk.sources[7].section,Ⅴ
BRD_20161241,exit_risk.sources[8].field,non_compete_clause
BRD_20161241,exit_risk.sources[8].quote,"1) 경업금지의 범위
당사는 계약기간 동안 귀하가 본인 또는 제3자의 명의로 [BBQ]와 동일한 업종의
영업을 하는 행위를 금지하고 있습니다."
BRD_20161241,exit_risk.sources[8].section,Ⅴ
BRD_20161241,exit_risk.sources[9].field,avg_operation_period
BRD_20161241,exit_risk.sources[9].quote,"8. 가맹점의 평균 영업기간
당사의 바로 전 사업연도 말 현재 영업 중인 가맹점사업자의 평균 영업기간은 다
음과 같습니다.
연도 영업 중인 가맹점 수 평균 영업기간
2024 2,316 6년 4개월"
BRD_20161241,exit_risk.sources[9].section,Ⅱ
BRD_20161241,exit_risk.sources[10].field,legal_violations
